Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
3032824.931619,8080,49712,DATA-TEXT-LINES,"PSH,ACK",2,1104,552.0,200.0,352,752,3.3865073202925435,3.2741389560364005,3.4988756845486866,3032824.931619,3032824.931619,3032824.931619,552.0,6.594511866309238e-07,0.0003640170550202,0,2,0,1,0,0,0,outbound,0,0
1e-06,8080,61518,DATA-TEXT-LINES,"PSH,ACK",1,752,752.0,0.0,752,752,3.276740176591453,3.276740176591453,3.276740176591453,0.0,0.0,0.0,752.0,1000000.0,752000000.0,0,2,0,1,0,0,0,outbound,1,1
9.008932,62456,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504466000013053,3.000954999995884,6.007977000030223,44.66666666666666,0.3330028465083319,14.874127144038829,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,58338,DATA-TEXT-LINES,"PSH,ACK",1,752,752.0,0.0,752,752,3.275737764096248,3.275737764096248,3.275737764096248,0.0,0.0,0.0,752.0,1000000.0,752000000.0,0,2,0,1,0,0,0,outbound,1,1
9.00262,57564,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501309999963269,2.9941400000825524,6.008479999843985,44.66666666666666,0.3332363245366349,14.884555829303023,0,1,1,0,0,0,1,outbound,0,0
8.993797,53583,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.496898500001407,2.995526999991853,5.998270000010962,44.66666666666666,0.3335632325257063,14.899157719481549,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,55941,HTTP,"PSH,ACK",1,173,173.0,0.0,173,173,3.3548573996557205,3.3548573996557205,3.3548573996557205,0.0,0.0,0.0,173.0,1000000.0,173000000.0,0,2,0,1,0,1,0,outbound,1,1
9.00178,59029,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.5008900000102585,3.0033969999931287,5.998383000027388,44.66666666666666,0.3332674204435122,14.885944779810217,0,1,1,0,0,0,1,outbound,0,0
9.004739,52304,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502369499998167,3.006338000006508,5.998400999989826,44.66666666666666,0.333157907186427,14.881053187660408,0,1,1,0,0,0,1,outbound,0,0
9.009101,51195,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.50455049998709,3.0002439999952912,6.008856999978889,44.66666666666666,0.3329965997717197,14.873848123136815,0,1,1,0,0,0,1,outbound,0,0
1e-06,54513,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.5152582908964307,3.5152582908964307,3.5152582908964307,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
8.998697,56364,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499348500001361,2.9993910000048345,5.999305999997887,44.66666666666666,0.3333815995804726,14.89104478126111,0,1,1,0,0,0,1,outbound,0,0
78.17424,49508,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,19.543559999903664,0.885321999900043,61.18401399999857,36.4,0.0639596879995251,2.328132643182716,0,3,1,1,0,0,1,outbound,0,0
9.005918,51797,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502959000004921,2.997199000034016,6.008718999975827,44.66666666666666,0.3331142921798755,14.879105050701106,0,1,1,0,0,0,1,outbound,0,0
1e-06,50994,8080,HTTP,"PSH,ACK",1,456,456.0,0.0,456,456,3.5112893668708662,3.5112893668708662,3.5112893668708662,0.0,0.0,0.0,456.0,1000000.0,456000000.0,0,2,0,1,0,1,1,outbound,1,1
170.235911,57462,8080,TCP,"SYN,RST,ACK",5,182,36.4,4.8,34,46,0.0,0.0,0.0,42.55897775001358,0.4030109997838735,145.47026400035247,36.4,0.0293710062150165,1.0691046262266015,0,3,1,1,0,0,1,outbound,0,0
1e-06,50041,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.506694842916892,3.506694842916892,3.506694842916892,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
8.997805,56421,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498902499995893,2.998548000003211,5.999256999988575,44.66666666666666,0.3334146494617298,14.8925210092906,0,1,1,0,0,0,1,outbound,0,0
8.998604,63540,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.499302000011085,2.999379000015324,5.999225000006845,44.66666666666666,0.3333850450581001,14.891198679261803,0,1,1,0,0,0,1,outbound,0,0
9.008582,59468,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.504290999990189,3.000117000017781,6.008464999962598,44.66666666666666,0.3330157842821434,14.874705031269071,0,1,1,0,0,0,1,outbound,0,0
8.997638,59533,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498819000000367,2.9989800000039395,5.998657999996794,44.66666666666666,0.3334208377798706,14.892797420834222,0,1,1,0,0,0,1,outbound,0,0
8.997544,63062,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.498772000020836,2.9991640000371262,5.998380000004545,44.66666666666666,0.3334243211258539,14.892953010288142,0,1,1,0,0,0,1,outbound,0,0
9.000231,55738,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500115500064567,3.001415000297129,5.998815999832004,44.66666666666666,0.3333247779973647,14.88850675054896,0,1,1,0,0,0,1,outbound,0,0
1e-06,64698,8080,HTTP,"PSH,ACK",1,455,455.0,0.0,455,455,3.512945943311672,3.512945943311672,3.512945943311672,0.0,0.0,0.0,455.0,1000000.0,455000000.0,0,2,0,1,0,1,1,outbound,1,1
8.996543,58418,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.49827150022611,2.9976950003765523,5.998848000075668,44.66666666666666,0.3334614195697169,14.894610074114022,0,1,1,0,0,0,1,outbound,0,0
9.006458,62391,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.5032290001399815,3.007687999866903,5.99877000041306,44.66666666666666,0.3330943196537417,14.8782129445338,0,1,1,0,0,0,1,outbound,0,0
8.995087,64734,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.497543499979656,2.996493999962695,5.998592999996617,44.66666666666666,0.3335153956821096,14.897021007134228,0,1,1,0,0,0,1,outbound,0,0
